OrgType,OrgCode,OrgName,VariableType,VariableA,VariableB,CountDidStaffListen,PercentageDidStaffListen,CountHelpedUnderstandDifficulties,PercentageHelpedUnderstandDifficulties,CountFeelInvolved,PercentageFeelInvolved,CountHelpThatMattered,PercentageHelpThatMattered,CountConfidenceInYourTherapist,PercentageConfidenceInYourTherapist,CountDidYouReceiveTheEmploymentHelpYouRequired,PercentageDidYouReceiveTheEmploymentHelpYouRequired,CountGivenInformationAboutOptions,PercentageGivenInformationAboutOptions,CountPreferTreatments,PercentagePreferTreatments,CountOfferedYourPreference,PercentageOfferedYourPreference,CountDidAssessmentCoverYourEmploymentNeeds,PercentageDidAssessmentCoverYourEmploymentNeeds,CountAssessmentSatisfaction,PercentageAssessmentSatisfaction
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10120,92,8000,73,7205,66,4745,43,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,845,8,2940,27,845,8,875,8,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,2885,26,4550,41,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15,0,45,0,50,0,815,7,Null,Null
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10985,-
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,8060,73
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2020,18
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,645,6
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,105,1
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75,1
Commissioning Region,Y61,EAST OF ENGLAND COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75,1
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,Total responses,Null,12510,-,12510,-,12510,-,12510,-,12510,-,12510,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,At all times,Null,11360,91,8245,66,9940,79,8850,71,10665,85,3295,26,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,Most of the time,Null,680,5,2455,20,1400,11,1985,16,1025,8,535,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,Sometimes,Null,295,2,1190,9,685,5,965,8,445,4,295,2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,Rarely,Null,90,1,345,3,270,2,350,3,165,1,90,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,Never,Null,60,0,240,2,175,1,300,2,155,1,200,2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,5835,47,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,25,0,40,0,45,0,50,0,55,0,2265,18,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,29035,-,29035,-,29035,-,29035,-,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,27185,94,21700,75,20065,69,12080,42,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1490,5,6925,24,1155,4,1145,4,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,7400,25,15235,52,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,360,1,415,1,415,1,575,2,Null,Null
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,29035,-
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,24320,84
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2990,10
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,875,3
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,140,0
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,120,0
Commissioning Region,Y62,NORTH WEST COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,595,2
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,Total responses,Null,10240,-,10240,-,10240,-,10240,-,10240,-,10240,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,At all times,Null,9630,94,7260,71,8580,84,7805,76,9095,89,2555,25,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,Most of the time,Null,355,3,1935,19,1045,10,1495,15,685,7,460,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,Sometimes,Null,150,1,675,7,335,3,490,5,245,2,205,2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,Rarely,Null,70,1,195,2,145,1,200,2,100,1,80,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,Never,Null,35,0,175,2,130,1,245,2,110,1,135,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,2050,20,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,4760,46,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20035,-,20035,-,20035,-,20035,-,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,18725,93,14715,73,14105,70,9105,45,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1145,6,5110,25,995,5,1355,7,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,4705,23,9340,47,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,170,1,210,1,230,1,235,1,Null,Null
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20035,-
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15770,79
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3140,16
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,815,4
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,160,1
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,110,1
Commissioning Region,Y63,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,40,0
England,All,All,Treatment Questionnaire response,Total responses,Null,70694,-,70694,-,70694,-,70694,-,70694,-,70694,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
England,All,All,Treatment Questionnaire response,At all times,Null,64677,91.5,45727,64.7,55881,79,49288,69.7,60249,85.2,18530,26.2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
England,All,All,Treatment Questionnaire response,Most of the time,Null,3722,5.3,15910,22.5,9180,13,13026,18.4,6509,9.2,4212,6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
England,All,All,Treatment Questionnaire response,Sometimes,Null,1201,1.7,6246,8.8,3415,4.8,5100,7.2,2164,3.1,1807,2.6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
England,All,All,Treatment Questionnaire response,Rarely,Null,781,1.1,1753,2.5,1414,2,1863,2.6,1041,1.5,680,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
England,All,All,Treatment Questionnaire response,Never,Null,265,0.4,989,1.4,729,1,1337,1.9,638,0.9,1292,1.8,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
England,All,All,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,15120,21.4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
England,All,All,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,48,0.1,69,0.1,75,0.1,80,0.1,93,0.1,29053,41.1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
England,All,All,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,119870,-,119870,-,119870,-,119870,-,Null,Null
England,All,All,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,107400,89.6,87262,72.8,79710,66.5,53458,44.6,Null,Null
England,All,All,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,11774,9.8,31690,26.4,8569,7.1,7606,6.3,Null,Null
England,All,All,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,30484,25.4,51936,43.3,Null,Null
England,All,All,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,696,0.6,918,0.8,1107,0.9,6870,5.7,Null,Null
England,All,All,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,119870,-
England,All,All,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,93965,78.4
England,All,All,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,17950,15
England,All,All,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5416,4.5
England,All,All,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1087,0.9
England,All,All,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,533,0.4
England,All,All,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,919,0.8
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,Total responses,Null,95,-,95,-,95,-,95,-,95,-,95,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,At all times,Null,90,92,70,71,75,78,70,72,85,86,10,10,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,Most of the time,Null,5,7,20,19,20,19,20,21,10,13,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,Sometimes,Null,*,*,10,8,*,*,5,5,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,Rarely,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,Never,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,60,60,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,25,24,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,50,-,50,-,50,-,50,-,Null,Null
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45,92,35,67,30,63,30,57,Null,Null
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,15,33,*,*,*,*,Null,Null
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,20,35,20,41,Null,Null
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,50,-
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45,84
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,12
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
ICB,UNKNOWN,UNKNOWN,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,Total responses,Null,2120,-,2120,-,2120,-,2120,-,2120,-,2120,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,At all times,Null,2060,97,1655,78,1945,92,1780,84,1975,93,965,46,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,Most of the time,Null,45,2,355,17,135,6,250,12,115,5,105,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,Sometimes,Null,5,0,85,4,25,1,60,3,15,1,25,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,Rarely,Null,*,*,15,1,*,*,10,0,*,*,5,0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,Never,Null,*,*,5,0,5,0,10,0,5,0,5,0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,5,0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,5,0,*,*,1010,48,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3075,-,3075,-,3075,-,3075,-,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3010,98,2725,89,2645,86,1945,63,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,60,2,345,11,100,3,185,6,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,325,11,940,31,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3075,-
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2540,83
ICB,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,440,14
